SEGMENTATION_VAR_1,SEGMENTATION_VAR_2,SEGMENTATION_VAR_3,SEGMENTATION_VAR_4,SEGMENTATION_VAR_5,ISSUE_DT,MOB,booked_accts,open_accts,mthly_writeoffs,credit_limit,balance,spend,revolve_balance,annual_fee
One,Existing,No Hit,CRI 16-17,College,2028-08-31,3,400,337,0,1096000.836,116432.3884,298418.5596,26573.37565,-26.542457
One,Existing,No Hit,CRI 16-17,College,2028-08-31,4,400,337,0.016615785,1095868.732,134764.9505,294726.334,41820.4481,-9.023175
One,Existing,No Hit,CRI 16-17,College,2028-08-31,5,400,336,0,1092475.776,148093.8312,296665.8391,52965.92165,-6.188952
One,Existing,No Hit,CRI 16-17,College,2028-08-31,6,400,336,0,1092415.565,160741.8497,305952.281,62142.59011,-17.076024
One,Existing,No Hit,CRI 16-17,College,2028-08-31,7,400,336,0.01752408,1092587.261,170817.496,301550.6423,68407.11182,-19.075224
One,Existing,No Hit,CRI 16-17,College,2028-08-31,8,400,335,0,1107960.91,179165.4781,315576.2403,74735.42128,-0.5495675
One,Existing,No Hit,CRI 16-17,College,2028-08-31,9,400,334,0.1158145,1134514.5,188159.5702,326878.2464,80874.65237,4.306763
One,Existing,No Hit,CRI 16-17,College,2028-08-31,10,400,334,0.0831326,1154637.666,199255.3024,348211.6438,86938.96397,0.9703702
One,Existing,No Hit,CRI 16-17,College,2028-08-31,11,400,333,0.1651347,1164952.681,206100.283,351545.9649,91098.4273,2.67793605
One,Existing,No Hit,CRI 16-17,College,2028-08-31,12,400,332,0.1283678,1179476.945,214109.7421,370345.3223,96321.76379,1.0322876
One,Existing,No Hit,CRI 16-17,College,2028-09-31,1,500,423,0,1381356.837,10898.49104,79568.01864,443.9358643,0
One,Existing,No Hit,CRI 16-17,College,2028-09-31,2,500,423,0,1376377.619,88910.48445,336629.6897,8998.510102,966.4768719
One,Existing,No Hit,CRI 16-17,College,2028-09-31,3,500,422,0,1372440.216,145799.608,373687.3358,33275.85912,-33.237142
One,Existing,No Hit,CRI 16-17,College,2028-09-31,4,500,421,0.020757405,1369022.956,168356.2141,368189.2778,52244.53605,-11.272275
One,Existing,No Hit,CRI 16-17,College,2028-09-31,5,500,420,0,1365594.72,185117.2891,370832.2989,66207.40206,-7.73619
One,Existing,No Hit,CRI 16-17,College,2028-09-31,6,500,420,0,1365519.456,200927.3121,382440.3513,77678.23764,-21.34503
One,Existing,No Hit,CRI 16-17,College,2028-09-31,7,500,420,0.0219051,1365734.076,213521.8701,376938.3029,85508.88978,-23.84403
One,Existing,No Hit,CRI 16-17,College,2028-09-31,8,500,419,0,1385777.974,224090.5532,394705.8051,93475.0493,-0.6873695
One,Existing,No Hit,CRI 16-17,College,2028-09-31,9,500,418,0.1449415,1419841.5,235481.1387,409087.1467,101214.3853,5.389901
One,Existing,No Hit,CRI 16-17,College,2028-09-31,10,500,417,0.1037913,1441568.583,248770.8417,434743.2798,108543.5568,1.2115101
One,Existing,No Hit,CRI 16-17,College,2028-09-31,11,500,416,0.2062944,1455316.262,257470.6238,439168.5328,113804.6419,3.3454096
One,Existing,No Hit,CRI 16-17,College,2028-09-31,12,500,416,0.1608464,1477898.822,268282.0865,464047.1508,120692.3305,1.2934688
One,Existing,No Hit,CRI 16-17,College,47057,1,400,339,0,1107044.841,8734.251682,63767.27735,355.7783877,0
One,Existing,No Hit,CRI 16-17,College,47057,2,400,338,0,1099800.556,71044.31145,268985.4258,7190.298852,772.2675714
One,Existing,No Hit,CRI 16-17,College,47057,3,400,337,0,1096000.836,116432.3884,298418.5596,26573.37565,-26.542457
One,Existing,No Hit,CRI 16-17,College,47057,4,400,337,0.016615785,1095868.732,134764.9505,294726.334,41820.4481,-9.023175
One,Existing,No Hit,CRI 16-17,College,47057,5,400,336,0,1092475.776,148093.8312,296665.8391,52965.92165,-6.188952
One,Existing,No Hit,CRI 16-17,College,47057,6,400,336,0,1092415.565,160741.8497,305952.281,62142.59011,-17.076024
One,Existing,No Hit,CRI 16-17,College,47057,7,400,336,0.01752408,1092587.261,170817.496,301550.6423,68407.11182,-19.075224
One,Existing,No Hit,CRI 16-17,College,47057,8,400,335,0,1107960.91,179165.4781,315576.2403,74735.42128,-0.5495675
One,Existing,No Hit,CRI 16-17,College,47057,9,400,334,0.1158145,1134514.5,188159.5702,326878.2464,80874.65237,4.306763
One,Existing,No Hit,CRI 16-17,College,47057,10,400,334,0.0831326,1154637.666,199255.3024,348211.6438,86938.96397,0.9703702
One,Existing,No Hit,CRI 16-17,College,47057,11,400,333,0.1651347,1164952.681,206100.283,351545.9649,91098.4273,2.67793605
One,Existing,No Hit,CRI 16-17,College,47057,12,400,332,0.1283678,1179476.945,214109.7421,370345.3223,96321.76379,1.0322876
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,1,120,113,0,342656.7365,3021.512837,17659.86002,137.5570913,0
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,2,120,113,0,341421.6013,24649.66656,74713.85236,2788.260591,288.5587323
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,3,120,113,0,341251.638,40517.47242,83135.21217,10335.22523,-9.947051
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,4,120,113,0.004984995,341210.506,46897.04676,82106.61005,16265.29335,-3.381525
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,5,120,112,0,338147.264,51231.33938,82159.3364,20478.58546,-2.305688
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,6,120,112,0,338128.6272,55606.77432,84731.1455,24026.6251,-6.361656
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,7,120,112,0.00522648,338181.7712,59092.32706,83512.14531,26448.72102,-7.106456
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,8,120,112,0,343963.984,62165.22996,87657.31232,28981.73482,-0.205352
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,9,120,112,0.034748,353262,65481.38617,91068.50609,31456.37392,1.614088
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,10,120,112,0.0249424,359527.896,69342.81043,97012.0054,33815.10125,0.3636752
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,11,120,111,0.0492507,360580.5918,71297.99706,97357.96773,35222.02334,0.99766245
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,12,120,111,0.03840045,366175.8243,74291.87505,102873.2347,37353.7319,0.3857361
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,1,120,113,0,342656.7365,3021.512837,17659.86002,137.5570913,0
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,2,120,113,0,341421.6013,24649.66656,74713.85236,2788.260591,288.5587323
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,3,120,113,0,341251.638,40517.47242,83135.21217,10335.22523,-9.947051
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,4,120,113,0.004984995,341210.506,46897.04676,82106.61005,16265.29335,-3.381525
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,5,120,112,0,338147.264,51231.33938,82159.3364,20478.58546,-2.305688
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,6,120,112,0,338128.6272,55606.77432,84731.1455,24026.6251,-6.361656
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,7,120,112,0.00522648,338181.7712,59092.32706,83512.14531,26448.72102,-7.106456
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,8,120,112,0,343963.984,62165.22996,87657.31232,28981.73482,-0.205352
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,9,120,112,0.034748,353262,65481.38617,91068.50609,31456.37392,1.614088
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,10,120,112,0.0249424,359527.896,69342.81043,97012.0054,33815.10125,0.3636752
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,11,120,111,0.0492507,360580.5918,71297.99706,97357.96773,35222.02334,0.99766245
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,12,120,111,0.03840045,366175.8243,74291.87505,102873.2347,37353.7319,0.3857361
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,1,120,113,0,342656.7365,3021.512837,17659.86002,137.5570913,0
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,2,120,113,0,341421.6013,24649.66656,74713.85236,2788.260591,288.5587323
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,3,120,113,0,341251.638,40517.47242,83135.21217,10335.22523,-9.947051
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,4,120,113,0.004984995,341210.506,46897.04676,82106.61005,16265.29335,-3.381525
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,5,120,112,0,338147.264,51231.33938,82159.3364,20478.58546,-2.305688
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,6,120,112,0,338128.6272,55606.77432,84731.1455,24026.6251,-6.361656
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,7,120,112,0.00522648,338181.7712,59092.32706,83512.14531,26448.72102,-7.106456
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,8,120,112,0,343963.984,62165.22996,87657.31232,28981.73482,-0.205352
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,9,120,112,0.034748,353262,65481.38617,91068.50609,31456.37392,1.614088
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,10,120,112,0.0249424,359527.896,69342.81043,97012.0054,33815.10125,0.3636752
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,11,120,111,0.0492507,360580.5918,71297.99706,97357.96773,35222.02334,0.99766245
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,12,120,111,0.03840045,366175.8243,74291.87505,102873.2347,37353.7319,0.3857361
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,1,120,113,0,342656.7365,3021.512837,17659.86002,137.5570913,0
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,2,120,113,0,341421.6013,24649.66656,74713.85236,2788.260591,288.5587323
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,3,120,113,0,341251.638,40517.47242,83135.21217,10335.22523,-9.947051
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,4,120,113,0.004984995,341210.506,46897.04676,82106.61005,16265.29335,-3.381525
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,5,120,112,0,338147.264,51231.33938,82159.3364,20478.58546,-2.305688
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,6,120,112,0,338128.6272,55606.77432,84731.1455,24026.6251,-6.361656
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,7,120,112,0.00522648,338181.7712,59092.32706,83512.14531,26448.72102,-7.106456
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,8,120,112,0,343963.984,62165.22996,87657.31232,28981.73482,-0.205352
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,9,120,112,0.034748,353262,65481.38617,91068.50609,31456.37392,1.614088
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,10,120,112,0.0249424,359527.896,69342.81043,97012.0054,33815.10125,0.3636752
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,11,120,111,0.0492507,360580.5918,71297.99706,97357.96773,35222.02334,0.99766245
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,12,120,111,0.03840045,366175.8243,74291.87505,102873.2347,37353.7319,0.3857361
One,Existing,No Hit,CRI 14-15,University,46965,1,480,478,0,1616714.664,18007.61461,98026.26019,862.9609072,0
One,Existing,No Hit,CRI 14-15,University,46965,2,480,477,0,1607517.022,146599.7653,413853.6498,17455.48746,1282.184586
One,Existing,No Hit,CRI 14-15,University,46965,3,480,476,0,1603348.404,240465.7043,459535.6861,64566.48439,-44.10616
One,Existing,No Hit,CRI 14-15,University,46965,4,480,476,0.0247044,1603155.148,278327.6128,453850.0161,101612.9582,-14.994
One,Existing,No Hit,CRI 14-15,University,46965,5,480,475,0,1599580.55,306121.3273,457233.7019,128805.4464,-10.29325
One,Existing,No Hit,CRI 14-15,University,46965,6,480,474,0,1596125.038,331566.2463,470553.6223,150803.6233,-28.34046
One,Existing,No Hit,CRI 14-15,University,46965,7,480,474,0.0260226,1596375.902,352349.5349,463783.9162,166005.9599,-31.65846
One,Existing,No Hit,CRI 14-15,University,46965,8,480,473,0,1620245.182,369890.3092,485777.0496,181520.7101,-0.91289
One,Existing,No Hit,CRI 14-15,University,46965,9,480,472,0.17228,1660525.5,388798.0974,503614.1368,196603.5339,7.16024
One,Existing,No Hit,CRI 14-15,University,46965,10,480,471,0.123402,1686398.191,410853.1439,535345.4193,210897.9032,1.609878
One,Existing,No Hit,CRI 14-15,University,46965,11,480,470,0.24534,1702949.919,425338.3083,540943.7447,221181.0244,4.44667
One,Existing,No Hit,CRI 14-15,University,46965,12,480,470,0.19129,1729375.082,443198.7119,571587.8638,234567.3503,1.71926
One,Existing,No Hit,CRI 14-15,University,46996,1,710,708,0,2394631.761,26672.36641,145193.7076,1278.193143,0
One,Existing,No Hit,CRI 14-15,University,46996,2,710,706,0,2379259.995,216979.9462,612538.1064,25835.58521,1897.740708
One,Existing,No Hit,CRI 14-15,University,46996,3,710,705,0,2374707.195,356151.9359,680614.8292,95628.93171,-65.3253
One,Existing,No Hit,CRI 14-15,University,46996,4,710,704,0.0365376,2371052.992,411644.2005,671240.3599,150284.7113,-22.176
One,Existing,No Hit,CRI 14-15,University,2028-08-31,5,710,703,0,2367379.214,453059.5645,676705.8788,190632.0607,-15.23401
One,Existing,No Hit,CRI 14-15,University,2028-08-31,6,710,702,0,2363881.385,491053.8078,696895.8711,223342.075,-41.97258
One,Existing,No Hit,CRI 14-15,University,2028-08-31,7,710,701,0.0384849,2360885.037,521090.7679,685891.4035,245506.7044,-46.81979
One,Existing,No Hit,CRI 14-15,University,2028-08-31,8,710,700,0,2397825.85,547406.3772,718908.9529,268635.3004,-1.351
One,Existing,No Hit,CRI 14-15,University,2028-08-31,9,710,699,0.255135,2459125.688,575783.6231,745818.3933,291156.5047,10.60383
One,Existing,No Hit,CRI 14-15,University,2028-08-31,10,710,698,0.182876,2499163.349,608865.1686,793356.9058,312540.8418,2.385764
One,Existing,No Hit,CRI 14-15,University,2028-08-31,11,710,696,0.363312,2521815.199,629862.6863,801057.1198,327536.1552,6.584856
One,Existing,No Hit,CRI 14-15,University,2028-08-31,12,710,695,0.282865,2557267.408,655368.308,845220.3518,346860.2307,2.54231
One,Existing,No Hit,CRI 14-15,University,2028-09-31,1,830,827,0,2797119.303,31155.43364,169597.7347,1493.030691,0
One,Existing,No Hit,CRI 14-15,University,2028-09-31,2,830,826,0,2783666.793,253860.3903,716652.2322,30226.90281,2220.302868
One,Existing,No Hit,CRI 14-15,University,2028-09-31,3,830,824,0,2775544.296,416268.362,795498.7507,111770.5528,-76.35184
One,Existing,No Hit,CRI 14-15,University,2028-09-31,4,830,823,0.0427137,2771841.779,481226.1037,784702.864,175687.9508,-25.9245
One,Existing,No Hit,CRI 14-15,University,2028-09-31,5,830,821,0,2764748.698,529106.5468,790292.3563,222630.0453,-17.79107
One,Existing,No Hit,CRI 14-15,University,2028-09-31,6,830,821,0,2764596.32,574295.1228,815030.6412,261202.0564,-49.08759
One,Existing,No Hit,CRI 14-15,University,2028-09-31,7,830,820,0.045018,2761662.953,609549.8283,802326.6061,287183.3061,-54.7678
One,Existing,No Hit,CRI 14-15,University,2028-09-31,8,830,819,0,2805456.245,640465.4613,841123.4749,314303.3014,-1.58067
One,Existing,No Hit,CRI 14-15,University,2028-09-31,9,830,817,0.298205,2874257.063,672983.1474,871721.9275,340307.3882,12.39389
One,Existing,No Hit,CRI 14-15,University,2028-09-31,10,830,816,0.213792,2921658.012,711796.5295,927477.4143,365377.2591,2.789088
One,Existing,No Hit,CRI 14-15,University,2028-09-31,11,830,814,0.424908,2949364.328,736649.751,936868.5281,383066.7103,7.701254
One,Existing,No Hit,CRI 14-15,University,2028-09-31,12,830,812,0.330484,2987771.417,765696.498,987509.2456,405252.5285,2.970296
One,Existing,No Hit,CRI 14-15,University,2028-10-31,1,780,778,0,2631389.139,29309.46478,159549.0176,1404.568171,0
One,Existing,No Hit,CRI 14-15,University,2028-10-31,2,780,776,0,2615163.96,238493.5386,673271.3464,28397.18715,2085.901968
One,Existing,No Hit,CRI 14-15,University,2028-10-31,3,780,774,0,2607125.346,391009.3594,747228.1954,104988.3591,-71.71884
One,Existing,No Hit,CRI 14-15,University,2028-10-31,4,780,773,0.0401187,2603443.129,451990.0099,737029.5429,165014.3208,-24.3495
One,Existing,No Hit,CRI 14-15,University,2028-10-31,5,780,772,0,2599739.336,497527.7152,743125.0902,209342.7466,-16.72924
One,Existing,No Hit,CRI 14-15,University,2028-10-31,6,780,771,0,2596228.7,539319.7804,765394.1832,245294.5012,-46.09809
One,Existing,No Hit,CRI 14-15,University,2028-10-31,7,780,771,0.0423279,2596636.752,573125.5093,754382.6991,270022.3525,-51.49509
One,Existing,No Hit,CRI 14-15,University,2028-10-31,8,780,770,0,2637608.435,602147.0149,790799.8482,295498.8304,-1.4861
One,Existing,No Hit,CRI 14-15,University,2028-10-31,9,780,768,0.28032,2701872,632620.6331,819439.9514,319897.2755,11.65056
One,Existing,No Hit,CRI 14-15,University,2028-10-31,10,780,766,0.200692,2742634.85,668181.5461,870646.6903,342988.9467,2.618188
One,Existing,No Hit,CRI 14-15,University,2028-10-31,11,780,765,0.39933,2771822.741,692305.9699,880472.2653,360007.412,7.237665
One,Existing,No Hit,CRI 14-15,University,2028-10-31,12,780,763,0.310541,2807474.866,719490.6748,927918.1704,380797.6346,2.791054
One,Existing,No Hit,CRI 14-15,College,2028-07-31,1,380,348,0,1152670.204,10699.08483,83867.82295,615.2658519,0
One,Existing,No Hit,CRI 14-15,College,2028-07-31,2,380,347,0,1145214.975,87032.90245,353801.3401,12435.50479,1119.290695
One,Existing,No Hit,CRI 14-15,College,2028-07-31,3,380,347,0,1144644.875,143058.8611,393680.0011,46094.59507,-38.583624
One,Existing,No Hit,CRI 14-15,College,2028-07-31,4,380,346,0.02154888,1141208.617,165106.6391,387688.6524,72333.35065,-13.0788
One,Existing,No Hit,CRI 14-15,College,2028-07-31,5,380,346,0,1141061.221,181976.4435,391401.3429,91883.40027,-8.997384
One,Existing,No Hit,CRI 14-15,College,2028-07-31,6,380,345,0,1137700.649,196947.3593,402486.6339,107491.1902,-24.75306
One,Existing,No Hit,CRI 14-15,College,2028-07-31,7,380,345,0.0227286,1137879.462,209292.4453,396696.186,118327.2512,-27.65106
One,Existing,No Hit,CRI 14-15,College,2028-07-31,8,380,345,0,1157334.861,220176.0133,416386.3992,129659.5405,-0.79902
One,Existing,No Hit,CRI 14-15,College,2028-07-31,9,380,344,0.150672,1185174.6,231248.8976,431336.2365,140322.7561,6.262176
One,Existing,No Hit,CRI 14-15,College,2028-07-31,10,380,343,0.1078392,1202689.952,244173.7221,458151.2671,150406.227,1.4068488
One,Existing,No Hit,CRI 14-15,College,2028-07-31,11,380,343,0.2148552,1217078.192,253320.2206,463927.3256,158075.4655,3.8941476
One,Existing,No Hit,CRI 14-15,College,2028-07-31,12,380,342,0.1670328,1232360.55,263187.8484,488779.3341,167153.7608,1.5012432
One,Existing,No Hit,CRI 14-15,College,2028-08-31,1,430,394,0,1305034.656,12113.33168,94953.79954,696.5940966,0
One,Existing,No Hit,CRI 14-15,College,2028-08-31,2,430,393,0,1297030.217,98570.40537,400702.9587,14084.01552,1267.669289
One,Existing,No Hit,CRI 14-15,College,2028-08-31,3,430,392,0,1293085.853,161611.163,444733.6035,52072.28031,-43.587264
One,Existing,No Hit,CRI 14-15,College,2028-08-31,4,430,392,0.02441376,1292929.994,187057.2327,439231.0744,81949.92328,-14.8176
One,Existing,No Hit,CRI 14-15,College,46996,5,430,391,0,1289465.137,205643.9,442306.1418,103833.5535,-10.167564
One,Existing,No Hit,CRI 14-15,College,46996,6,430,391,0,1289394.069,223207.0072,456151.5185,121823.3489,-28.053468
One,Existing,No Hit,CRI 14-15,College,46996,7,430,391,0.02575908,1289596.724,237198.1046,449589.0108,134104.218,-31.337868
One,Existing,No Hit,CRI 14-15,College,46996,8,430,390,0,1308291.582,248894.6237,470697.6687,146571.6545,-0.90324
One,Existing,No Hit,CRI 14-15,College,46996,9,430,389,0.170382,1340211.975,261499.4801,487761.0349,158678.9305,7.081356
One,Existing,No Hit,CRI 14-15,College,46996,10,430,388,0.1219872,1360477.264,276208.1755,518258.5762,170138.8224,1.5914208
One,Existing,No Hit,CRI 14-15,College,46996,11,430,388,0.2430432,1376753.173,286554.6519,524792.4266,178814.2292,4.4050416
One,Existing,No Hit,CRI 14-15,College,46996,12,430,387,0.1890108,1394513.254,297817.8285,553092.4044,189147.6767,1.6987752
One,Existing,No Hit,CRI 14-15,College,2028-09-31,1,530,486,0,1609763.56,14941.82537,117125.7527,859.2505862,0
One,Existing,No Hit,CRI 14-15,College,2028-09-31,2,530,485,0,1600660.7,121645.4112,494506.1958,17381.03696,1564.426476
One,Existing,No Hit,CRI 14-15,College,2028-09-31,3,530,484,0,1596565.186,199540.3135,549109.8574,64293.32569,-53.816928
One,Existing,No Hit,CRI 14-15,College,2028-09-31,4,530,483,0.03008124,1593074.456,230481.2331,541195.4309,100974.0126,-18.2574
One,Existing,No Hit,CRI 14-15,College,2028-09-31,5,530,482,0,1589570.834,253504.7565,545246.9574,127999.4189,-12.533928
One,Existing,No Hit,CRI 14-15,College,2028-09-31,6,530,482,0,1589483.225,275155.4411,562314.6596,150176.0977,-34.582536
One,Existing,No Hit,CRI 14-15,College,2028-09-31,7,530,482,0.03175416,1589733.046,292402.7786,554224.8164,165315.1741,-38.631336
One,Existing,No Hit,CRI 14-15,College,2028-09-31,8,530,481,0,1613559.618,306970.0359,580527.1247,180771.7072,-1.113996
One,Existing,No Hit,CRI 14-15,College,2028-09-31,9,530,480,0.21024,1653732,322672.8804,601864.516,195799.1945,8.73792
One,Existing,No Hit,CRI 14-15,College,2028-09-31,10,530,479,0.1505976,1679558.271,340988.9589,639808.9124,210042.5153,1.9646664
One,Existing,No Hit,CRI 14-15,College,2028-09-31,11,530,478,0.2994192,1696103.136,353023.5145,646522.6286,220291.7566,5.4268296
One,Existing,No Hit,CRI 14-15,College,2028-09-31,12,530,477,0.2329668,1718818.661,367077.7886,681718.545,233135.5085,2.0938392
One,Existing,No Hit,CRI 14-15,College,2028-10-31,1,430,394,0,1305034.656,12113.33168,94953.79954,696.5940966,0
One,Existing,No Hit,CRI 14-15,College,2028-10-31,2,430,393,0,1297030.217,98570.40537,400702.9587,14084.01552,1267.669289
One,Existing,No Hit,CRI 14-15,College,2028-10-31,3,430,392,0,1293085.853,161611.163,444733.6035,52072.28031,-43.587264
One,Existing,No Hit,CRI 14-15,College,2028-10-31,4,430,392,0.02441376,1292929.994,187057.2327,439231.0744,81949.92328,-14.8176
One,Existing,No Hit,CRI 14-15,College,2028-10-31,5,430,391,0,1289465.137,205643.9,442306.1418,103833.5535,-10.167564
One,Existing,No Hit,CRI 14-15,College,2028-10-31,6,430,391,0,1289394.069,223207.0072,456151.5185,121823.3489,-28.053468
One,Existing,No Hit,CRI 14-15,College,2028-10-31,7,430,391,0.02575908,1289596.724,237198.1046,449589.0108,134104.218,-31.337868
One,Existing,No Hit,CRI 14-15,College,2028-10-31,8,430,390,0,1308291.582,248894.6237,470697.6687,146571.6545,-0.90324
One,Existing,No Hit,CRI 14-15,College,2028-10-31,9,430,389,0.170382,1340211.975,261499.4801,487761.0349,158678.9305,7.081356
One,Existing,No Hit,CRI 14-15,College,2028-10-31,10,430,388,0.1219872,1360477.264,276208.1755,518258.5762,170138.8224,1.5914208
One,Existing,No Hit,CRI 14-15,College,2028-10-31,11,430,388,0.2430432,1376753.173,286554.6519,524792.4266,178814.2292,4.4050416
One,Existing,No Hit,CRI 14-15,College,2028-10-31,12,430,387,0.1890108,1394513.254,297817.8285,553092.4044,189147.6767,1.6987752
One,Existing,No Hit,CRI 14-15,Other,2028-07-31,1,150,146,0,408668.892,5310.570518,34690.3493,356.2904245,0
One,Existing,No Hit,CRI 14-15,Other,2028-07-31,2,150,146,0,407195.8104,43323.924,146765.0159,7221.95083,549.4308792
One,Existing,No Hit,CRI 14-15,Other,2028-07-31,3,150,146,0,406993.104,71212.96718,163307.611,26769.55255,-18.939704
One,Existing,No Hit,CRI 14-15,Other,2028-07-31,4,150,145,0.0105357,404156.76,81861.06259,160182.3586,41840.62985,-6.3945
One,Existing,No Hit,CRI 14-15,Other,2028-07-31,5,150,145,0,404104.56,90225.23332,161716.3409,53149.19473,-4.39901
One,Existing,No Hit,CRI 14-15,Other,2028-07-31,6,150,145,0,404082.288,97930.95883,166778.4991,62357.61638,-12.13737
One,Existing,No Hit,CRI 14-15,Other,2028-07-31,7,150,145,0.0111447,404145.798,104069.4829,164379.1095,68643.81463,-13.55837
One,Existing,No Hit,CRI 14-15,Other,2028-07-31,8,150,145,0,411055.86,109481.2754,172538.1487,75217.8841,-0.39179
One,Existing,No Hit,CRI 14-15,Other,2028-07-31,9,150,144,0.073584,419256,114526.1491,178016.2653,81077.41294,3.058272
One,Existing,No Hit,CRI 14-15,Other,2028-07-31,10,150,144,0.0528192,426692.448,121279.7332,189634.3273,87156.92834,0.6890688
One,Existing,No Hit,CRI 14-15,Other,2028-07-31,11,150,144,0.1052352,431797.1328,125822.7483,192025.1074,91601.07457,1.9073376
One,Existing,No Hit,CRI 14-15,Other,2028-07-31,12,150,143,0.0814814,435452.3316,130195.7184,201494.1576,96470.34032,0.7323316
One,Existing,No Hit,CRI 14-15,Other,2028-08-31,1,150,146,0,408668.892,5310.570518,34690.3493,356.2904245,0
One,Existing,No Hit,CRI 14-15,Other,2028-08-31,2,150,146,0,407195.8104,43323.924,146765.0159,7221.95083,549.4308792
One,Existing,No Hit,CRI 14-15,Other,2028-08-31,3,150,146,0,406993.104,71212.96718,163307.611,26769.55255,-18.939704
One,Existing,No Hit,CRI 14-15,Other,2028-08-31,4,150,145,0.0105357,404156.76,81861.06259,160182.3586,41840.62985,-6.3945
One,Existing,No Hit,CRI 14-15,Other,2028-08-31,5,150,145,0,404104.56,90225.23332,161716.3409,53149.19473,-4.39901
One,Existing,No Hit,CRI 14-15,Other,2028-08-31,6,150,145,0,404082.288,97930.95883,166778.4991,62357.61638,-12.13737
One,Existing,No Hit,CRI 14-15,Other,2028-08-31,7,150,145,0.0111447,404145.798,104069.4829,164379.1095,68643.81463,-13.55837
One,Existing,No Hit,CRI 14-15,Other,2028-08-31,8,150,145,0,411055.86,109481.2754,172538.1487,75217.8841,-0.39179
One,Existing,No Hit,CRI 14-15,Other,2028-08-31,9,150,144,0.073584,419256,114526.1491,178016.2653,81077.41294,3.058272
One,Existing,No Hit,CRI 14-15,Other,2028-08-31,10,150,144,0.0528192,426692.448,121279.7332,189634.3273,87156.92834,0.6890688
One,Existing,No Hit,CRI 14-15,Other,2028-08-31,11,150,144,0.1052352,431797.1328,125822.7483,192025.1074,91601.07457,1.9073376
One,Existing,No Hit,CRI 14-15,Other,2028-08-31,12,150,143,0.0814814,435452.3316,130195.7184,201494.1576,96470.34032,0.7323316
One,Existing,No Hit,CRI 14-15,Other,2028-09-31,1,150,146,0,408668.892,5310.570518,34690.3493,356.2904245,0
One,Existing,No Hit,CRI 14-15,Other,2028-09-31,2,150,146,0,407195.8104,43323.924,146765.0159,7221.95083,549.4308792
One,Existing,No Hit,CRI 14-15,Other,2028-09-31,3,150,146,0,406993.104,71212.96718,163307.611,26769.55255,-18.939704
One,Existing,No Hit,CRI 14-15,Other,2028-09-31,4,150,145,0.0105357,404156.76,81861.06259,160182.3586,41840.62985,-6.3945
One,Existing,No Hit,CRI 14-15,Other,2028-09-31,5,150,145,0,404104.56,90225.23332,161716.3409,53149.19473,-4.39901
One,Existing,No Hit,CRI 14-15,Other,2028-09-31,6,150,145,0,404082.288,97930.95883,166778.4991,62357.61638,-12.13737
